ID,TIPO,NM_MUNICIPIO,NM_UF,CD_NIVEL,CD_CATEGORIA,NM_CATEGORIA,NM_LOCALIDADE,LAT,LONG,ALT
186,RURAL,ALVARÃES,AMAZONAS,5,2,ALDEIA INDÍGENA,MARAJÁ,-6.48282784717324,-3.01784112348864,4.0878166
187,RURAL,ALVARÃES,AMAZONAS,5,3,ALDEIA INDÍGENA,ALDEIA INDÍGENA IGARAPÉ GRANDE,-6.48680651102341,-3.02058396737866,7.01946204
188,RURAL,ALVARÃES,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA MÉRIA,-6.48561728955643,-3.02022425207993,4.04187206
189,RURAL,ALVARÃES,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA MÉRIA II,-6.48509787054666,-3.02039796516168,4.04648318
190,URBANO,AMATURÁ,AMAZONAS,1,5,CIDADE,AMATURÁ,-6.82096146409404,-3.03668051875056,7.03447708
191,RURAL,AMATURÁ,AMAZONAS,3,1,POVOADO,NOVA ITÁLIA,-6.82253692002154,-3.04091261063857,6.03537583
192,RURAL,AMATURÁ,AMAZONAS,5,2,ALDEIA INDÍGENA,ALDEIA INDÍGENA CANIMARÚ,-6.82302377260909,-3.04017496183489,5.05128739
193,RURAL,AMATURÁ,AMAZONAS,5,3,ALDEIA INDÍGENA,ALDEIA INDÍGENA BOM PASTOR,-6.82288849212397,-3.04060915888555,5.08158937
194,RURAL,AMATURÁ,AMAZONAS,5,6,ALDEIA INDÍGENA,ALDEIA INDÍGENA NOVA GALILÉIA,-6.82386840561796,-3.03933338407008,5.02963846
195,RURAL,AMATURÁ,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA SANTO INÁCIO,-6.82122500335102,-3.04450402115832,6.02555279
196,RURAL,AMATURÁ,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA VILA TAMBAQUI,-6.82171622246706,-3.04681189821756,6.03166788
197,RURAL,AMATURÁ,AMAZONAS,5,7,ALDEIA INDÍGENA,ALDEIA INDÍGENA NOVA ALEGRIA,-6.82354753775423,-3.03991744637197,6.06125161
198,RURAL,AMATURÁ,AMAZONAS,5,8,ALDEIA INDÍGENA,ALDEIA INDÍGENA UMARIRANA,-6.85752481015451,-3.04068182840247,5.02
199,RURAL,AMATURÁ,AMAZONAS,5,9,ALDEIA INDÍGENA,ALDEIA INDÍGENA NOVA ESPERANÇA,-6.84534156689937,-3.03978695055345,6.00876157
200,RURAL,AMATURÁ,AMAZONAS,5,10,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO FRANCISCO DO CANIMARI,-6.83534441926198,-3.03873498317646,6.06070185
201,RURAL,AMATURÁ,AMAZONAS,5,11,ALDEIA INDÍGENA,ALDEIA INDÍGENA MARAITÁ,-6.83587547285675,-3.03067551535448,5.06401585
202,RURAL,AMATURÁ,AMAZONAS,5,12,ALDEIA INDÍGENA,ALDEIA INDÍGENA PALMEIRA DO NORTE,-6.83319611158924,-3.02615917284623,6.00455441
203,URBANO,ANAMÃ,AMAZONAS,1,5,CIDADE,ANAMÃ,-6.14059034797501,-3.05763704268903,2.01613748
204,RURAL,ANAMÃ,AMAZONAS,3,1,POVOADO,VILA ARIXI,-6.15097402729948,-3.04760628831414,2.02002466
205,RURAL,ANAMÃ,AMAZONAS,3,2,POVOADO,VILA DO CUIA,-6.1320894570163,-3.05869301508278,1.08855059
206,RURAL,ANAMÃ,AMAZONAS,5,3,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO JOSÉ,-6.15048688843994,-3.06766696674618,1.01
207,RURAL,ANAMÃ,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA EWARE,-6.15017985053345,-3.06748124059791,1.01
208,RURAL,ANAMÃ,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA SANTA LUZIA,-6.14831649544296,-3.06669770840987,1.01
209,URBANO,ANORI,AMAZONAS,1,5,CIDADE,ANORI,-6.16589553828779,-3.07453855861189,2.00346246
210,URBANO,APUÍ,AMAZONAS,1,5,CIDADE,APUÍ,-5.98856661047188,-7.01978701516076,1.3298111
211,RURAL,APUÍ,AMAZONAS,3,3,POVOADO,SUCUNDURI,-5.90477236314605,-6.07997174631372,5.00033955
212,URBANO,ATALAIA DO NORTE,AMAZONAS,1,5,CIDADE,ATALAIA DO NORTE,-7.01879892845226,-4.0366157489716,7.06016638
213,RURAL,ATALAIA DO NORTE,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA CURUBUS,-7.08919436661041,-4.08534395571059,1.29872217
214,RURAL,ATALAIA DO NORTE,AMAZONAS,5,3,ALDEIA INDÍGENA,ALDEIA INDÍGENA MAIURUNAS I,-7.33057904289413,-6.06966051096011,1.89154668
215,RURAL,ATALAIA DO NORTE,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA MAIURUNAS II,-7.31339541475921,-6.05629279786898,1.86835905
216,RURAL,ATALAIA DO NORTE,AMAZONAS,3,2,POVOADO,ESTIRÃO DO EQUADOR,-7.16153836024736,-4.05307043176899,8.08531404
217,RURAL,ATALAIA DO NORTE,AMAZONAS,3,1,POVOADO,PALMEIRAS DO JAVARI,-7.28129497550415,-5.01366819109891,1.01874873
218,RURAL,ATALAIA DO NORTE,AMAZONAS,5,9,ALDEIA INDÍGENA,ALDEIA INDÍGENA IRARI,-7.0961389933703,-4.03817046471857,7.08793914
460,RURAL,EIRUNEPÉ,AMAZONAS,5,19,ALDEIA INDÍGENA,ALDEIA INDÍGENA PRAIA SECA,-7.07153850609472,-7.00315213608151,1.48829018
461,RURAL,EIRUNEPÉ,AMAZONAS,5,21,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO VICENTE,-7.05679466439174,-6.0736822141924,1.42538701
462,RURAL,EIRUNEPÉ,AMAZONAS,5,20,ALDEIA INDÍGENA,ALDEIA INDÍGENA MATRINCHÃ,-7.04082468361011,-6.07188158927949,1.37130351
463,RURAL,EIRUNEPÉ,AMAZONAS,5,23,ALDEIA INDÍGENA,ALDEIA INDÍGENA IGARAPÉ GRANDE,-6.93888233649732,-6.07955504833732,1.50627449
464,URBANO,ENVIRA,AMAZONAS,1,5,CIDADE,ENVIRA,-7.00304125429825,-7.04398175439684,1.37396301
465,RURAL,ENVIRA,AMAZONAS,5,1,ALDEIA INDÍGENA,ALDEIA INDÍGENA CACAU,-6.99748285281245,-7.0433990281345,1.41639189
466,RURAL,ENVIRA,AMAZONAS,5,2,ALDEIA INDÍGENA,ALDEIA INDÍGENA LONTRA NOVO,-6.9976453100329,-7.04098620347041,1.58705656
467,RURAL,ENVIRA,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA LONTRA VELHO,-6.99755694468968,-7.0405574577526,1.39068388
468,RURAL,ENVIRA,AMAZONAS,5,3,ALDEIA INDÍGENA,ALDEIA INDÍGENA TERRA FIRME,-6.99727448877282,-7.03872586283189,1.47151364
469,RURAL,ENVIRA,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA TERRA NOVA,-6.99736892248406,-7.03867392352884,1.41162588
470,RURAL,ENVIRA,AMAZONAS,5,6,ALDEIA INDÍGENA,ALDEIA INDÍGENA ARUIANÃ,-6.99439029410759,-7.03565731536726,1.52328734
471,RURAL,ENVIRA,AMAZONAS,5,7,ALDEIA INDÍGENA,ALDEIA INDÍGENA TRÊS BOCAS,-6.99142522238816,-7.03148122450078,1.40607751
472,RURAL,ENVIRA,AMAZONAS,5,8,ALDEIA INDÍGENA,ALDEIA INDÍGENA KULINA DO MACAPÁ,-7.06207871559906,-7.06888266863353,1.56924665
473,RURAL,ENVIRA,AMAZONAS,5,9,ALDEIA INDÍGENA,ALDEIA INDÍGENA ALEGRIA,-7.05602976484409,-7.06542010228532,1.52349177
474,URBANO,FONTE BOA,AMAZONAS,1,5,CIDADE,FONTE BOA,-6.60965029898347,-2.05122706845478,5.08147019
475,RURAL,FONTE BOA,AMAZONAS,5,2,ALDEIA INDÍGENA,ALDEIA INDÍGENA ACAPURI DO MEIO,-6.6808598232951,-2.06814714426484,4.05119196
476,RURAL,FONTE BOA,AMAZONAS,5,1,ALDEIA INDÍGENA,ALDEIA INDÍGENA ACAPURI DE CIMA,-6.68188261681886,-2.06737858630263,6.09783916
477,RURAL,FONTE BOA,AMAZONAS,5,3,ALDEIA INDÍGENA,ALDEIA INDÍGENA ACAPURI DE BAIXO,-6.66631995123131,-2.06761897639761,4.04781936
478,URBANO,GUAJARÁ,AMAZONAS,1,5,CIDADE,GUAJARÁ,-7.25824305383396,-7.05477744148336,1.82751246
479,URBANO,HUMAITÁ,AMAZONAS,1,5,CIDADE,HUMAITÁ,-6.30266980219283,-7.05122249506114,5.05017452
480,RURAL,HUMAITÁ,AMAZONAS,5,1,ALDEIA INDÍGENA,ALDEIA INDÍGENA TENHARIM-TRANSAMAZÔNICA,-6.20695327765452,-7.09345210775533,8.0796739
481,RURAL,HUMAITÁ,AMAZONAS,3,3,POVOADO,AUXILIADORA,-6.18333145182459,-6.02564480613541,6.03501495
482,RURAL,HUMAITÁ,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA JIRHOY,-6.21724399477223,-7.08462213028814,9.02178562
483,URBANO,IPIXUNA,AMAZONAS,1,5,CIDADE,IPIXUNA,-7.16944180603084,-7.00509801144372,1.56327962
484,RURAL,IPIXUNA,AMAZONAS,3,2,POVOADO,PERNAMBUCO,-7.1476650234266,-6.09795319839298,1.51313045
485,RURAL,IPIXUNA,AMAZONAS,5,3,ALDEIA INDÍGENA,ALDEIA INDÍGENA BOA VISTA,-7.12118996439634,-7.00329814046167,1.53799897
486,RURAL,IPIXUNA,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA MEDONHO,-7.10881417982287,-6.0959196267591,1.45109238
487,RURAL,IPIXUNA,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA PUEIRA,-7.07954745262695,-6.08205693083844,1.42812113
488,RURAL,IPIXUNA,AMAZONAS,5,6,ALDEIA INDÍGENA,ALDEIA INDÍGENA JARÉ,-7.08233796552075,-6.08681557507565,1.57755246
489,RURAL,IPIXUNA,AMAZONAS,5,7,ALDEIA INDÍGENA,ALDEIA INDÍGENA QUATRO BOCAS,-7.07687863229758,-6.0869923361225,1.41796049
490,RURAL,IPIXUNA,AMAZONAS,5,8,ALDEIA INDÍGENA,ALDEIA INDÍGENA PIAU,-7.07575919517697,-6.08650041570179,1.36110778
491,RURAL,IPIXUNA,AMAZONAS,5,9,ALDEIA INDÍGENA,ALDEIA INDÍGENA TIQUARA,-7.11746165427727,-6.09975602191876,1.54471801
492,RURAL,IPIXUNA,AMAZONAS,5,10,ALDEIA INDÍGENA,ALDEIA INDÍGENA VALPARAÍSO,-7.07249689518665,-7.00057825658391,1.55020544
493,RURAL,IPIXUNA,AMAZONAS,5,11,ALDEIA INDÍGENA,ALDEIA INDÍGENA PENEDO,-7.07385269863118,-6.08367868713847,1.45933744
494,URBANO,IRANDUBA,AMAZONAS,1,5,CIDADE,IRANDUBA,-6.01933881661307,-3.02810538776069,4.03223118
495,RURAL,IRANDUBA,AMAZONAS,3,4,POVOADO,JANAUARI,-6.00347903790639,-3.02148427793216,4.0539931
496,RURAL,IRANDUBA,AMAZONAS,3,7,POVOADO,SERRA BAIXA,-6.03193115565686,-3.01232032313658,4.07907389
497,RURAL,IRANDUBA,AMAZONAS,3,3,POVOADO,SÃO SEBASTIÃO,-6.01567817233393,-3.02531685350742,4.07660581
498,URBANO,IRANDUBA,AMAZONAS,2,10,VILA,ARIAÚ,-6.03697691864951,-3.01300768345256,2.04684625
499,URBANO,IRANDUBA,AMAZONAS,2,15,VILA,CACAU PIRÊRA,-6.00832208372154,-3.01658124001475,1.09904738
500,URBANO,IRANDUBA,AMAZONAS,2,20,VILA,LAGO DO LIMÃO,-6.03469386948446,-3.01825672189647,3.01353778
501,URBANO,IRANDUBA,AMAZONAS,2,25,VILA,PARICATUBA,-6.02336870533841,-3.00874780247828,4.01957735
502,URBANO,ITACOATIARA,AMAZONAS,1,5,CIDADE,ITACOATIARA,-5.84401754367571,-3.01403788039163,2.01659418
503,RURAL,ITACOATIARA,AMAZONAS,3,1,POVOADO,AGOSTINHO,-5.81891006890021,-3.01999253953954,2.06003722
504,RURAL,ITACOATIARA,AMAZONAS,3,4,POVOADO,BATISTA,-5.82468757078317,-3.02863781606079,1.04742191
505,URBANO,ITACOATIARA,AMAZONAS,2,10,VILA,AMATARI,-5.88787863586823,-3.02721018512752,3.04364901
506,RURAL,ITACOATIARA,AMAZONAS,3,6,POVOADO,NOVO REMANSO,-5.90280817447782,-3.02159172714254,2.00249799
507,RURAL,ITACOATIARA,AMAZONAS,3,5,POVOADO,VILA LINDÓIA,-5.90548814180249,-2.09106287198555,3.02026969
508,RURAL,ITACOATIARA,AMAZONAS,3,7,POVOADO,IRACEMA,-5.88229929962138,-3.03064602850571,2.03671667
509,RURAL,ITACOATIARA,AMAZONAS,3,8,POVOADO,BENJAMIN CONSTANT,-5.89132485261617,-3.02566800349816,2.03452493
510,RURAL,ITACOATIARA,AMAZONAS,3,11,POVOADO,VILA DO ENGENHO,-5.91521344939779,-3.01634805232548,3.09639169
511,URBANO,ITAMARATI,AMAZONAS,1,5,CIDADE,ITAMARATI,-6.82479174359782,-6.04377993486192,1.12652164
512,RURAL,ITAMARATI,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA BOCA XURIMAN,-6.78255683435314,-6.0048226077884,8.05682593
513,RURAL,ITAMARATI,AMAZONAS,5,10,ALDEIA INDÍGENA,ALDEIA INDÍGENA TERRA NOVA,-6.774640063585,-6.01152612720843,9.07607109
514,RURAL,ITAMARATI,AMAZONAS,5,6,ALDEIA INDÍGENA,ALDEIA INDÍGENA RESEMAN,-6.78208349412742,-6.01129187330708,1.00521032
515,RURAL,ITAMARATI,AMAZONAS,5,13,ALDEIA INDÍGENA,ALDEIA INDÍGENA BUZINA,-6.7888176023147,-6.0488505821555,1.30434786
516,RURAL,ITAMARATI,AMAZONAS,5,11,ALDEIA INDÍGENA,ALDEIA INDÍGENA MORADA NOVA,-6.78746073991966,-6.03538879129174,9.05178672
517,RURAL,ITAMARATI,AMAZONAS,5,7,ALDEIA INDÍGENA,ALDEIA INDÍGENA BOIADOR,-6.79386309510189,-6.04077663102259,1.01245236
518,RURAL,ITAMARATI,AMAZONAS,5,8,ALDEIA INDÍGENA,ALDEIA INDÍGENA PATOA,-6.78797138922291,-6.02895461746823,9.03019873
519,RURAL,ITAMARATI,AMAZONAS,5,12,ALDEIA INDÍGENA,ALDEIA INDÍGENA ITAÚBA,-6.79876685535202,-6.05049678689949,1.09141387
520,RURAL,ITAMARATI,AMAZONAS,5,9,ALDEIA INDÍGENA,ALDEIA INDÍGENA RESEMA,-6.78074232498247,-6.0108233655044,8.09428489
219,RURAL,ATALAIA DO NORTE,AMAZONAS,5,43,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO LUÍS,-7.13038271716914,-4.04545895520854,8.01166727
220,RURAL,ATALAIA DO NORTE,AMAZONAS,5,26,ALDEIA INDÍGENA,ALDEIA INDÍGENA FLORES VELHA,-7.13878895415484,-4.05409291464052,1.08060949
221,RURAL,ATALAIA DO NORTE,AMAZONAS,5,27,ALDEIA INDÍGENA,ALDEIA INDÍGENA MAIA,-7.14723547472077,-4.06927341061641,8.04439161
222,RURAL,ATALAIA DO NORTE,AMAZONAS,5,25,ALDEIA INDÍGENA,ALDEIA INDÍGENA FLORES,-7.15616864513219,-4.08603388421846,9.01
223,RURAL,ATALAIA DO NORTE,AMAZONAS,5,35,ALDEIA INDÍGENA,ALDEIA INDÍGENA PEDRO LOPES,-7.17454739716333,-5.0002285569234,9.06501235
224,RURAL,ATALAIA DO NORTE,AMAZONAS,5,28,ALDEIA INDÍGENA,ALDEIA INDÍGENA FRUTA PÃO,-7.19445673890329,-5.0191971564127,9.09128359
225,RURAL,ATALAIA DO NORTE,AMAZONAS,5,49,ALDEIA INDÍGENA,ALDEIA INDÍGENA TERRINHA,-7.21686879832848,-5.04207948906763,1.15336943
226,RURAL,ATALAIA DO NORTE,AMAZONAS,5,46,ALDEIA INDÍGENA,ALDEIA INDÍGENA SOLES,-7.28596720962596,-5.0269448109649,1.0848224
227,RURAL,ATALAIA DO NORTE,AMAZONAS,5,16,ALDEIA INDÍGENA,ALDEIA INDÍGENA JAQUIRANA,-7.29615717748577,-5.06600824282575,1.14666638
228,RURAL,ATALAIA DO NORTE,AMAZONAS,5,36,ALDEIA INDÍGENA,ALDEIA INDÍGENA PIN LOBO,-7.29741820839162,-5.07344847422899,1.24235514
229,RURAL,ATALAIA DO NORTE,AMAZONAS,5,50,ALDEIA INDÍGENA,ALDEIA INDÍGENA VOLTA GRANDE,-7.20574056677478,-5.06953474106336,1.12658984
230,RURAL,ATALAIA DO NORTE,AMAZONAS,5,31,ALDEIA INDÍGENA,ALDEIA INDÍGENA MALOCA DO PAULINHO,-7.20974086443323,-5.07900278285302,1.16674266
231,RURAL,ATALAIA DO NORTE,AMAZONAS,5,44,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO SEBASTIÃO,-7.21010877584717,-5.07986888845538,1.10543684
232,RURAL,ATALAIA DO NORTE,AMAZONAS,5,32,ALDEIA INDÍGENA,ALDEIA INDÍGENA MORADA NOVA,-7.26682872282104,-6.04914551267718,1.48102644
233,RURAL,ATALAIA DO NORTE,AMAZONAS,5,37,ALDEIA INDÍGENA,ALDEIA INDÍGENA PIN MARONAL,-7.27178722501888,-6.06208684485174,1.67768608
234,RURAL,ATALAIA DO NORTE,AMAZONAS,5,17,ALDEIA INDÍGENA,ALDEIA INDÍGENA ALEGRIA,-7.2126747753344,-6.08061304336656,1.50224836
235,RURAL,ATALAIA DO NORTE,AMAZONAS,5,22,ALDEIA INDÍGENA,ALDEIA INDÍGENA PRAIA,-7.21549955583749,-6.08119065670497,1.50622324
236,RURAL,ATALAIA DO NORTE,AMAZONAS,5,14,ALDEIA INDÍGENA,ALDEIA INDÍGENA VIDA NOVA,-7.21703767458049,-6.08107540712162,1.58181115
237,RURAL,ATALAIA DO NORTE,AMAZONAS,5,11,ALDEIA INDÍGENA,ALDEIA INDÍGENA CARNEIRO,-7.21814724371559,-6.08183578159166,1.65854153
238,RURAL,ATALAIA DO NORTE,AMAZONAS,5,10,ALDEIA INDÍGENA,ALDEIA INDÍGENA LIBERDADE,-7.22050937012877,-6.08328526673611,1.61985649
239,RURAL,ATALAIA DO NORTE,AMAZONAS,5,15,ALDEIA INDÍGENA,ALDEIA INDÍGENA MARCIO LIMA,-7.22211227199729,-6.08575631327618,1.74652865
240,RURAL,ATALAIA DO NORTE,AMAZONAS,5,12,ALDEIA INDÍGENA,ALDEIA INDÍGENA PAULINHO,-7.22243855850508,-6.08740714373709,1.59006648
241,RURAL,ATALAIA DO NORTE,AMAZONAS,5,21,ALDEIA INDÍGENA,ALDEIA INDÍGENA PARANÁ,-7.22371440492345,-6.08875385891507,1.65354265
242,RURAL,ATALAIA DO NORTE,AMAZONAS,5,51,ALDEIA INDÍGENA,ALDEIA INDÍGENA AGUA BRANCA,-7.22501890117433,-6.09091475505642,1.8428698
243,RURAL,ATALAIA DO NORTE,AMAZONAS,5,13,ALDEIA INDÍGENA,ALDEIA INDÍGENA PENTIAQUINO,-7.18750678845349,-6.06219254713233,1.52106156
244,RURAL,ATALAIA DO NORTE,AMAZONAS,5,34,ALDEIA INDÍGENA,ALDEIA INDÍGENA RIO NOVO,-7.17158044459106,-6.03808969935748,1.44279124
245,RURAL,ATALAIA DO NORTE,AMAZONAS,5,18,ALDEIA INDÍGENA,ALDEIA INDÍGENA AURÉLIO,-7.14368729209752,-5.08030156154911,1.29584892
246,RURAL,ATALAIA DO NORTE,AMAZONAS,5,40,ALDEIA INDÍGENA,ALDEIA INDÍGENA BEIJA,-7.11921031720734,-5.04766115899653,1.21059185
247,RURAL,ATALAIA DO NORTE,AMAZONAS,5,30,ALDEIA INDÍGENA,ALDEIA INDÍGENA LAMEIRÃO,-7.06176895324494,-4.0196323552258,8.02260006
248,RURAL,ATALAIA DO NORTE,AMAZONAS,5,45,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO RAIMUNDO,-7.05711285390355,-4.02128748752794,7.07348492
249,RURAL,ATALAIA DO NORTE,AMAZONAS,5,47,ALDEIA INDÍGENA,ALDEIA INDÍGENA SANTA TEREZA,-7.05455961210623,-4.0139854332538,7.08145919
250,RURAL,ATALAIA DO NORTE,AMAZONAS,5,29,ALDEIA INDÍGENA,ALDEIA INDÍGENA JABURU,-7.04388288734918,-4.01625909250622,7.072029
251,RURAL,ATALAIA DO NORTE,AMAZONAS,5,38,ALDEIA INDÍGENA,ALDEIA INDÍGENA PIRAPITINGA,-7.03930126281327,-4.01419845652513,8.04100989
252,RURAL,ATALAIA DO NORTE,AMAZONAS,5,33,ALDEIA INDÍGENA,ALDEIA INDÍGENA PALMARI,-7.02961070764626,-4.02962019412738,1.10993173
253,RURAL,ATALAIA DO NORTE,AMAZONAS,5,23,ALDEIA INDÍGENA,ALDEIA INDÍGENA FRENTE DE PROTEÇÃO ETNOA,-7.02599318549075,-4.06542171380533,7.0784729
254,RURAL,ATALAIA DO NORTE,AMAZONAS,5,24,ALDEIA INDÍGENA,ALDEIA INDÍGENA VALENCIA,-7.01967108843066,-4.07670464335608,8.06623514
255,RURAL,ATALAIA DO NORTE,AMAZONAS,5,39,ALDEIA INDÍGENA,ALDEIA INDÍGENA REMANCINHO,-7.06138340070582,-5.0963369639037,1.06661032
256,RURAL,ATALAIA DO NORTE,AMAZONAS,5,41,ALDEIA INDÍGENA,ALDEIA INDÍGENA ESTREITO,-7.0622976723706,-5.09791506443179,1.12720221
257,RURAL,ATALAIA DO NORTE,AMAZONAS,5,42,ALDEIA INDÍGENA,ALDEIA INDÍGENA PANEMA,-7.06138324373412,-6.0069891280452,1.27755503
258,RURAL,ATALAIA DO NORTE,AMAZONAS,5,48,ALDEIA INDÍGENA,ALDEIA INDÍGENA ARARA,-7.05960505159707,-6.01181527735165,1.17786092
259,RURAL,ATALAIA DO NORTE,AMAZONAS,5,7,ALDEIA INDÍGENA,ALDEIA INDÍGENA BEIJA FLOR,-7.05938486085362,-6.01748092833412,1.2729531
260,RURAL,ATALAIA DO NORTE,AMAZONAS,5,8,ALDEIA INDÍGENA,ALDEIA INDÍGENA MASSAPÊ,-7.0605528331626,-6.02377029358996,1.32553872
261,RURAL,ATALAIA DO NORTE,AMAZONAS,5,19,ALDEIA INDÍGENA,ALDEIA INDÍGENA ARROMBADO,-7.06365878740488,-6.02691251289137,1.45759239
262,RURAL,ATALAIA DO NORTE,AMAZONAS,5,20,ALDEIA INDÍGENA,ALDEIA INDÍGENA KUMARU,-7.07869274509382,-6.04020265210033,1.52125856
263,URBANO,AUTAZES,AMAZONAS,1,5,CIDADE,AUTAZES,-5.91335670918168,-3.05786636417713,2.00491551
264,RURAL,AUTAZES,AMAZONAS,3,1,POVOADO,URUCURITUBA,-5.89331286162054,-3.05469072350194,2.00434562
265,RURAL,AUTAZES,AMAZONAS,3,2,POVOADO,SAMPAIO,-5.91777396181297,-3.0823817382479,2.03840996
266,RURAL,AUTAZES,AMAZONAS,5,11,ALDEIA INDÍGENA,ALDEIA INDÍGENA PARACUUBA,-5.90756031365965,-3.05434668444103,4.04026427
267,RURAL,AUTAZES,AMAZONAS,5,16,ALDEIA INDÍGENA,ALDEIA INDÍGENA PADRE,-5.91904172640773,-3.07485016144704,3.04009725
268,RURAL,AUTAZES,AMAZONAS,5,18,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO PEDRO,-5.92498294436087,-3.07338581352942,1.07527621
269,RURAL,AUTAZES,AMAZONAS,5,19,ALDEIA INDÍGENA,ALDEIA INDÍGENA TRINCHEIRA,-5.92551397663311,-3.07172544427527,3.0290705
270,RURAL,AUTAZES,AMAZONAS,5,15,ALDEIA INDÍGENA,ALDEIA INDÍGENA NATAL,-5.92219996137304,-3.05617734453347,2.00761136
271,RURAL,AUTAZES,AMAZONAS,5,12,ALDEIA INDÍGENA,ALDEIA INDÍGENA CUIA,-5.92045309247329,-3.05250211030494,3.03670751
272,RURAL,AUTAZES,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI GUAPENU,-5.91800829368756,-3.05132231668638,3.0183293
273,RURAL,AUTAZES,AMAZONAS,5,22,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO FELIX,-5.91956790886855,-3.05461911258991,2.05130947
274,RURAL,AUTAZES,AMAZONAS,5,13,ALDEIA INDÍGENA,ALDEIA INDÍGENA LIMÃO,-5.99578016043408,-4.02396489617848,2.06379766
275,RURAL,AUTAZES,AMAZONAS,5,14,ALDEIA INDÍGENA,ALDEIA INDÍGENA JOSEFA,-5.91580235816586,-3.08210233240719,2.01287366
276,RURAL,AUTAZES,AMAZONAS,5,7,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI MURATUBA,-5.96123605625172,-3.08613637285465,3.09178584
277,RURAL,AUTAZES,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI CAPIVARA,-5.940873972682,-3.0622617298743,2.01347712
278,RURAL,AUTAZES,AMAZONAS,5,17,ALDEIA INDÍGENA,ALDEIA INDÍGENA PANTALEÃO,-5.91437441437311,-3.05889057190295,2.0217175
279,RURAL,AUTAZES,AMAZONAS,3,21,POVOADO,NOVO CÉU,-5.92718528785967,-3.0390617106409,2.01964459
280,URBANO,AUTAZES,AMAZONAS,2,10,VILA,MURUTINGA,-5.92534029106323,-3.03782653896894,1.05080835
281,RURAL,AUTAZES,AMAZONAS,3,20,POVOADO,MONTE SINAI,-5.95184883817522,-3.06002301879236,2.01833979
282,RURAL,AUTAZES,AMAZONAS,5,6,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI PONCIANO,-5.94626363027696,-3.05336129174378,2.09992811
283,RURAL,AUTAZES,AMAZONAS,5,23,ALDEIA INDÍGENA,ALDEIA INDÍGENA PATAUÁ,-5.93150462104198,-3.04322955673574,2.09126907
284,RURAL,AUTAZES,AMAZONAS,5,8,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI MURITINGA,-5.92493159675594,-3.03987234778041,2.00006354
285,RURAL,AUTAZES,AMAZONAS,5,10,ALDEIA INDÍGENA,ALDEIA INDÍGENA TI JAUARY,-5.90573641392889,-3.03970021636656,8.00997694
286,URBANO,BARCELOS,AMAZONAS,1,5,CIDADE,BARCELOS,-6.29256696581026,-9.00728010525322,3.0536196
287,RURAL,BARCELOS,AMAZONAS,3,13,POVOADO,VILA DE MOURA,-6.16355778788282,-1.04575911687948,2.07553487
288,RURAL,BARCELOS,AMAZONAS,5,14,ALDEIA INDÍGENA,ALDEIA INDÍGENA COMIXIPIWEI,-6.3519311996997,0.968285645320226,1.17864287
289,RURAL,BARCELOS,AMAZONAS,5,3,ALDEIA INDÍGENA,ALDEIA INDÍGENA ETEWEXIBIWEI,-6.38182037521115,0.937996478434476,1.17157693
290,RURAL,BARCELOS,AMAZONAS,5,4,ALDEIA INDÍGENA,ALDEIA INDÍGENA DEMINI,-6.36544761897904,0.93754485856529,1.1531882
291,RURAL,BARCELOS,AMAZONAS,5,5,ALDEIA INDÍGENA,ALDEIA INDÍGENA RAXASI,-6.35950933836304,0.927540155370821,1.2317675
292,RURAL,BARCELOS,AMAZONAS,5,6,ALDEIA INDÍGENA,ALDEIA INDÍGENA WANABIU,-6.37812359011755,0.919799342968562,1.60869372
